eswatbl;E-Swat - Cyber Police (bootleg) (1989);8
eto;Kokontouzai Eto Monogatari (Japan) (1994);4.79
euroch92;Euro Champ '92 (World) (1992);7.65161290322
evilston;Evil Stone (1990);10.00
excitbkj;;
excitebk;Vs. Excitebike (set EB4-4 A) (1984);4.67
excthour;Exciting Hour (1985);6.8888888889
exctleag;Excite League (FD1094 317-0079) (1988);0.00
exctscc2;Exciting Soccer II (1984);7.08
exctscca;;
exctsccb;;
exctsccr;Exciting Soccer (1983);7.93
exedexes;Exed Exes (1985);5.50
exerion;Exerion (1983);7.00
exerionb;Exerion (bootleg) (1983);6.99999999998
exeriont;Exerion (Taito) (1983);6.99999999998
exerizrb;;
exodus;Exodus (bootleg?) (1969);4
explorer;Explorer (1981);9.3729508197
exprraid;Express Raider (US set 1) (1986);7.20
extdwnhl;Extreme Downhill (v1.5) (1995);8.25
exterm;Exterminator (1989);7.20
extrmatn;Extermination (World) (1987);8.33
exvania;Exvania (World) (1992);0.00
exzisus;Exzisus (Japan, dedicated) (1987);7.50
eyes;Eyes (US set 1) (1982);8.47
eyes2;Eyes (US set 2) (1982);8.4675324675
f1dream;F-1 Dream (1988);7.54
f1dreamb;F-1 Dream (bootleg) (1988);7.54166666666
f1en;F1 Exhaust Note (1991);7.00
f1gp;F-1 Grand Prix (1991);7.24
f1gp2;F-1 Grand Prix Part II (1992);7.00
f1gpstar;Grand Prix Star (1991);8.00
f1gpstr2;F-1 Grand Prix Star II (1993);6.67
f1lap;F1 Super Lap (World) (1993);4.29
f1superb;F1 Super Battle (1994);7.00
fa;F/A (Japan) (1992);7.71428571429
faceoff;Face Off (Japan) (1988);5.67
falcon;Falcon (bootleg of Phoenix) (8085A CPU) (1980);8.2607003891
fantasia;Fantasia (940429 PCB) (1994);7.98
fantasy;Fantasy (World) (1981);7.67
fantasyj;Fantasy (Japan) (1981);7.66666666667
fantazia;Fantazia (bootleg?) (1980);7.89361702126
fantjour;Fantastic Journey (ver EAA) (1994);8.50
fantland;Fantasy Land (set 1) (1969);7.29
fantsia2;Fantasia II (Explicit) (1997);8.04
fantsy95;Fantasy '95 (1995);6.86
fantzn2;Fantasy Zone II - The Tears of Opa-Opa (MC-8123, 317-0057) (1988);4.75
fantzone;Fantasy Zone (Rev A, unprotected) (1986);8.88
fantzono;;
farwest;Far West (1986);7.03846153846
fastfred;Fast Freddie (1982);5.5
fastlane;Fast Lane (1987);7.00
fatfursa;;
fatfursp;Fatal Fury Special / Garou Densetsu Special (set 1)(NGM-058)(NGH-058) (1993);8.60
fatfury1;Fatal Fury - King of Fighters / Garou Densetsu - shukumei no tatakai (NGM-033)(NGH-033) (1991);7.20
fatfury2;Fatal Fury 2 / Garou Densetsu 2 - arata-naru tatakai (NGM-047)(NGH-047) (1992);8.42
fatfury3;Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - haruka-naru tatakai (NGM-069)(NGH-069) (1995);7.20
fax;FAX (1983);5.75
fbfrenzy;Football Frenzy (NGM-034)(NGH-034) (1992);8.31
fcombat;Field Combat (1985);7.33
ffantasa;;
ffantasy;Fighting Fantasy (Japan revision 2) (1989);6.4857142857
ffight;Final Fight (World, set 1) (1989);1.12
ffightj;Final Fight (Japan) (1989);1.12016922595
ffightj1;Final Fight (Japan 900112) (1989);1.12016922595
ffightu;Final Fight (USA, set 1) (1989);1.12016922595
ffreveng;Final Fight Revenge (JUET 990714 V1.000) (1999);7.81
fghtatck;Fighter & Attacker (US) (1992);7.71
fghthist;Fighter's History (World ver 43-07) (1993);7.67
fghthsta;;
fghthstw;;
fgtlayer;Fighting Layer (Japan, FTL1/VER.A) (1998);5.60
fhawk;Fighting Hawk (World) (1988);8.78
fhawkj;Fighting Hawk (Japan) (1988);8.77777777778
fhboxers;Funky Head Boxers (JUETBKAL 951218 V1.000) (1995);4.00
fieldday;Field Day (1984);0.00
fightfev;Fight Fever (set 1) (1994);6.03
fightfva;;
fightrol;Fighting Roller (1983);7.00
finalap2;Final Lap 2 (1990);6.00
finalap3;Final Lap 3 (World, set 1) (1992);6.33
finalapc;;
finalapd;;
finalb;Final Blow (World) (1988);4.94
finalbj;Final Blow (Japan) (1988);4.94117647059
finalbny;Mahjong Final Bunny [BET] (Japan) (1991);9.16666666667
finalizb;;
finalizr;Finalizer - Super Transformation (1985);5.50
finallap;Final Lap (Rev E) (1987);6.30
finalp2j;;
finalp3a;;
findlove;Find Love (J 971212 V1.000) (1997);3.00
findout;Find Out (Version 4.04) (1987);0.00
finehour;Finest Hour (Japan) (1989);5.69
finlapjb;;
finlapjc;;
finlarch;Final Arch (J 950714 V1.001) (1995);8.333333333333298
firebarr;Fire Barrel (Japan) (1993);6.91
firebatl;Fire Battle (1984);6.00
fireone;Fire One (1979);5.30
fireshrk;Fire Shark (1990);7.93
firetpbl;;
firetrap;Fire Trap (US) (1986);7.25
firetrk;Fire Truck / Smokey Joe (1978);5.29
fitegol2;;
fitegolf;Fighting Golf (World?) (1988);0.00
fitfight;Fit of Fighting (1969);2.62
fitter;Fitter (1981);6
fixeight;FixEight (Europe) (1992);8.50
fjbuster;Fujiyama Buster (Japan) (1992);7.92307692308
flashgal;Flashgal (set 1) (1985);7.20
flicky;Flicky (128k Version, System 2, 315-5051) (1984);9.30
flickyo;Flicky (64k Version, System 1, 315-5051, set 1) (1984);9.30434782607
flipshot;Battle Flip Shot (1998);8.90
flkatck;Flak Attack (Japan) (1987);5.5
flower;Flower (US) (1986);6.00
flstory;The FairyLand Story (1985);8.00
flstoryj;The FairyLand Story (Japan) (1985);8
flyball;Flyball (rev 2) (1976);3.00
flyboy;Fly-Boy (1982);5.50
flyboyb;Fly-Boy (bootleg) (1982);5.5
fncywld;Fancy World - Earth of Crisis (1996);5.67
fnkyfish;Funky Fish (1981);6.40
foodf;Food Fight (rev 3) (1982);4.00
foodf2;Food Fight (rev 2) (1982);4
foodfc;Food Fight (cocktail) (1982);4
footchmp;Football Champ (World) (1990);7.65
forgottn;Forgotten Worlds (World) (1988);6.57
formatz;Formation Z (1984);6.75
fourtrax;Four Trax (1989);6.67
fpoint;Flash Point (set 2, Japan, FD1094 317-0127A) (1989);8.00
fpointbj;Flash Point (Japan, bootleg) (1989);8
fpointbl;Flash Point (World, bootleg) (1989);8
freekckb;;
freekick;Free Kick (NS6201-A 1987.10) (1987);7.23
freeze;Freeze (1984);5.71
frenzy;Frenzy (1981);8.51
friskyt;Frisky Tom (set 1) (1981);5.00
friskyta;Frisky Tom (set 2) (1981);5
frogg;Frog (Galaxian hardware) (1981);9.34270650263
frogger;Frogger (1981);9.34
froggers;Frog (1981);9.34270650263
froggrmc;;
frogs;Frogs (1978);4.50
frogseg1;;
frogseg2;;
fromanc2;Taisen Idol-Mahjong Final Romance 2 (Japan) (1995);7.33
fromanc4;Taisen Mahjong FinalRomance 4 (Japan) (1998);7.50
fromance;Idol-Mahjong Final Romance (Japan) (1991);0.00
fromancr;Taisen Mahjong FinalRomance R (Japan) (1995);5.25
frontlin;Front Line (1982);7.36
fround;The Final Round (version M) (1988);8.63
froundl;The Final Round (version L) (1988);8.62759924384
fshark;Flying Shark (World) (1987);8.75
fsharkbt;Flying Shark (bootleg, set 1) (1987);8.75
fstarfrc;Final Star Force (US) (1992);6.95
ftimpcta;Fighters' Impact A (Ver 2.00J) (1997);6.10
ftsoccer;;
fullthrl;Full Throttle (Japan) (1987);7
funkybee;Funky Bee (1982);4.00
funkyjet;Funky Jet (World) (1992);3.84
funnymou;Funny Mouse (1982);2.03703703705
funybubl;Funny Bubble (1999);5.17
futspy;Future Spy (315-5061) (1984);6.69
ga2;Golden Axe;8.51
ga2j;Golden Axe;8.5099009901
gaia;Gaia Crusaders (1999);8.83
gaiapols;Gaiapolis (ver EAF) (1993);7.36
gaiden;Ninja Gaiden (US) (1988);5
gakupara;Quiz Gakuen Paradise (Japan) (1991);0.00
gakusai;Mahjong Gakuensai (Japan) (1997);0.00
gakusai2;Mahjong Gakuensai 2 (Japan) (1998);2.00
gal10ren;Mahjong Gal 10-renpatsu (Japan) (1993);0.00
galag88b;;
galag88j;;
galaga;Galaga (Namco rev. B) (1981);9.47
galaga3;Galaga 3 (rev. C) (1984);8.50617283951
galaga3a;Galaga 3 (set 2) (1984);8.50617283951
galaga3m;Galaga 3 (set 3) (1984);8.50617283951
galaga84;;
galaga88;Galaga '88 (1987);8.78
galagab2;;
galagads;;
galagamw;Galaga (Midway set 1) (1981);9.47005444644
galap1;Space Invaders Galactica (galaxiana hack) (1979);9.48747514907
galap4;Galaxian Part 4 (hack) (1979);9.48747514907
galapx;Galaxian Part X (moonaln hack) (1979);9.48747514907
galaxiaj;;
galaxian;Galaxian (Namco set 1) (1979);9.49
galaxyfg;Galaxy Fight - Universal Warriors (1995);7.43
galaxygn;Galaxy Gunners (1989);5.57
galhustl;Gals Hustler (1997);6.67
galivan;Cosmo Police Galivan (12/26/1985) (1985);4.00
galivan2;Cosmo Police Galivan (12/16/1985) (1985);4
galkaika;Mahjong Gal no Kaika (Japan) (1989);0.00
galkoku;Mahjong Gal no Kokuhaku (Japan) (1989);0.00
gallag;Gallag (1981);9.47005444644
gallop;Gallop - Armed Police Unit (Japan) (1991);7.4
galmedes;Galmedes (Japan) (1992);7.00
galmidw;;
galmidwo;;
galpani2;Gals Panic II (Asia) (1993);8.64
galpani4;Gals Panic 4 (Japan) (1996);7.03
galpanic;Gals Panic (Unprotected) (1990);9.43
galpanis;Gals Panic S - Extra Edition (Europe) (1997);9.73
galpans2;Gals Panic S2 (Japan) (1999);8.16
galspnbl;Gals Pinball (1996);7.62
galturbo;Galaxian Turbo (superg hack) (1979);9.48747514907
galxwar2;;
galxwars;Galaxy Wars (Universal set 1) (1979);6.19
galxwart;;
gametngk;The Game Paradise - Master of Shooting! / Game Tengoku - The Game Paradise (1995);8.53
gangwarb;;
gangwars;Gang Wars (1989);4.75
ganryu;Ganryu / Musashi Ganryuki (1999);9.27
gaplus;Gaplus (rev. D) (1984);8.51
gaplusa;Gaplus (alternate hardware) (1984);8.50617283951
gapluso;Gaplus (rev. B) (1984);8.50617283951
gardia;Gardia (317-0006) (1986);0.00
gardiab;Gardia (317-0007?, bootleg) (1986);0
garou;Garou - Mark of the Wolves (NGM-2530) (1999);8.44
garouo;;
garoup;Garou - Mark of the Wolves (prototype) (1999);8.43589743595
garuka;Garuka (Japan ver. W) (1988);7
garyoret;Garyo Retsuden (Japan) (1987);0.00
gatedom1;;
gatedoom;Gate of Doom (US revision 4) (1990);9.39999999999
gatsbee;Gatsbee (1984);9.47005444644
gaun22p1;;
gaun22pg;;
gaun2pg1;;
gaun2pj2;;
gaun2pr3;;
gaunt2;Gauntlet II (1986);7.33
gaunt22p;Gauntlet II (2 Players, rev 2) (1986);7.33333333334
gaunt2g;Gauntlet II (German) (1986);7.33333333334
gaunt2p;;
gaunt2pg;;
gaunt2pj;;
gauntg;;
gauntgr3;;
gauntgr6;;
gauntgr8;;
gauntj;;
gauntj12;;
gauntlet;Gauntlet (rev 14) (1985);9.44
gauntr1;;
gauntr2;;
gauntr4;;
gauntr5;;
gauntr7;;
gauntr9;;
gaunts;;
gaxeduel;Golden Axe - The Duel (JUETL 950117 V1.000) (1994);7.60
gberet;Green Beret (1985);9.37
gberetb;Green Beret (bootleg) (1985);9.36842105259
gblchmp;Global Champion (Ver 2.1A 1994/07/29) (1994);5.38461538462
gbusters;Gang Busters (set 1) (1988);6.00
gcpinbal;Grand Cross (1994);7.08
gdarius;G-Darius (Ver 2.01J) (1997);5.91999999999
gdarius2;G-Darius Ver.2 (Ver 2.03J) (1997);5.92
geebee;Gee Bee (Japan) (1978);6.00
geebeeg;Gee Bee (US) (1978);6
gekiretu;Quiz Gekiretsu Scramble (Japan) (1992);0.00
gekirido;;
gemini;Gemini Wing (Japan) (1987);7.29
genix;Genix Family (1994);7.00
genpeitd;Genpei ToumaDen (1986);7.90
gensitou;Genshi-Tou 1930's (1989);8.47619047619
geostorm;Geo Storm (Japan) (1994);8.49999999998
getstar;Guardian (US) (1986);5.50
getstarb;;
getstarj;Get Star (Japan) (1986);5.5
gfire2;Golden Fire II (1992);5.00
gghost;Goalie Ghost (1984);7.33
ggreats2;Golfing Greats 2 (ver JAC) (1994);8.4
gground;Gain Ground (World, 3 Players, Floppy Based, FD1094 317-0058-03d Rev A) (1988);7.41
ghostb;The Real Ghostbusters (US 2 Players, revision 2) (1987);8.00
ghostb3;The Real Ghostbusters (US 3 Players) (1987);8
ghouls;Ghouls'n Ghosts (World) (1988);6.82
ghoulsu;Ghouls'n Ghosts (USA) (1988);6.82320441991
ghox;Ghox (spinner) (1991);6.14
ghunter;Gang Hunter (Spain) (1988);5.31199999998
gigandes;Gigandes (1989);0.00
gigasb;Gigas (bootleg) (1986);0
gigasm2b;Gigas Mark II (bootleg) (1986);0.00
gigawing;Giga Wing (USA 990222) (1999);9.07
gijoe;G.I. Joe (World, EAB, set 1) (1992);7.28
gijoej;G.I. Joe (Japan, JAA) (1992);7.28099173555
gijoeu;G.I. Joe (US, UAB) (1992);7.28099173555
gimeabrk;Gimme A Break (7/7/85) (1985);7.08
ginganin;Ginga NinkyouDen (set 1) (1987);6.67
ginkun;Ganbare Ginkun (1995);7.00
gionbana;Gionbana (Japan 890120) (1989);0.00
gladiatr;Gladiator (US) (1986);7.97
glass;Glass (Ver 1.1) (1993);0.00
glfgreat;Golfing Greats (1991);7.50
glfgretj;;
glprac2j;;
glprac2l;;
glpracr;Gallop Racer (Japan Ver 9.01.12) (1996);7.25
glpracr2;Gallop Racer 2 (USA) (1997);7.50
gmahou;Great Mahou Daisakusen (Japan 000121) (2000);8.33870967741
gmgalax;Ghostmuncher Galaxian (bootleg) (1981);2.89
gmissile;Guided Missile (1977);4.50
gng;Ghosts'n Goblins (World? set 1) (1985);6.89
gnga;Ghosts'n Goblins (World? set 2) (1985);6.88764044944
gngt;Ghosts'n Goblins (US) (1985);6.88764044944
goal92;Goal! '92 (1992);8.35526315788
goalx3;Goal! Goal! Goal! (1995);9.05
godzilla;Godzilla (Japan) (1993);0.00
gogomile;Go Go! Mile Smile (1995);7.21
gogomilj;;
goindol;Goindol (World) (1987);7.75
goindolj;;
goindolu;Goindol (US) (1987);7.75
gokuparo;Gokujyou Parodius (ver JAD) (1994);8.5
goldbug;Gold Bug (1982);6.33
goldmedb;;
goldmedl;Gold Medalist (set 1) (1988);7.31
goldnabl;;
goldnaxa;;
goldnaxb;;
goldnaxc;;
goldnaxe;Golden Axe (set 6, US, 8751 317-123A) (1989);9.21
goldnaxj;;
golgo13;Golgo 13 (Japan, GLG1/VER.A) (1999);7.50
gollygho;Golly! Ghost! (1990);7.00
gomoku;Gomoku Narabe Renju (1981);4.67
gondo;Gondomania (US) (1987);3.60
goonies;Vs. The Goonies (set E) (1986);3.67
gorf;Gorf (1981);7.99
gorfpgm1;Gorf (program 1) (1981);7.98712871291
gorkans;Gorkans (1983);4.75
gotcha;Got-cha Mini Game Festival (1997);3.88
gotya;Got-Ya (12/24/1981, prototype?) (1981);7.66666666667
gowcaizr;Voltage Fighter - Gowcaizer / Choujin Gakuen Gowcaizer (1995);3.86
gpilots;Ghost Pilots (NGM-020)(NGH-020) (1991);4.13
gradius;Gradius (Japan, ROM version) (1985);7.90425531913
gradius2;Gradius II - GOFER no Yabou (Japan New Ver.) (1988);7.4358974359
gradius3;Gradius III (World, program code R) (1989);5.95
gratia;Gratia - Second Earth (92047-01 version) (1996);8.00
gratiaa;Gratia - Second Earth (91022-10 version) (1996);8
gravitar;Gravitar (version 3) (1982);7.70
gravitr2;;
gravp;Gravitar (prototype) (1982);7.6972477064
grchamp;Grand Champion (1981);7.00
grdforce;Guardian Force (JUET 980318 V0.105) (1998);6.60
grdians;Guardians / Denjin Makai II (1995);8.50
grdius2a;;
grdius2b;;
grdius3a;;
grdius3e;;
grdnstrm;Guardian Storm (1998);5.00
greatgun;Great Guns (1983);0.00
greenber;Green Beret (Irem) (1980);4.00
grescue;Galaxy Rescue (1979);8.40625000001
gridiron;Gridiron Fight (1985);8.95
gridlee;Gridlee (1983);0.00
grindsta;;
grindstm;Grind Stormer (1992);9.00
grndtour;Grand Tour (1993);0.00
grobda;Grobda (New Ver.) (1984);3.67
grobda2;Grobda (Old Ver. set 1) (1984);3.66666666667
grobda3;Grobda (Old Ver. set 2) (1984);3.66666666667
groovef;Groove on Fight - Gouketsuji Ichizoku 3 (J 970416 V1.001) (1998);7.10
groundfx;Ground Effects / Super Ground Effects (Japan) (1992);6.33
growl;Growl (World) (1990);6.63
growlu;Growl (US) (1990);6.62962962964
grtwall;;
grudge;Grudge Match (prototype) (1969);6.86
gryzor;Gryzor (set 1) (1987);9.3081395347
gseeker;Grid Seeker;6.00
gseekerj;Grid Seeker;6
gseekeru;Grid Seeker;6
gslgr94u;Great Sluggers '94 (1994);8.98
gstrik2;Grand Striker 2 (Europe and Oceania) (1996);7.14
gstriker;Grand Striker (1993);4.70
gsword;Great Swordsman (World?) (1984);7.00
gteikob2;Gingateikoku No Gyakushu (bootleg set 2) (1980);6.75
gteikokb;Gingateikoku No Gyakushu (bootleg set 1) (1980);6.75
gteikoku;Gingateikoku No Gyakushu (1980);6.75
gtg;Golden Tee Golf (Joystick, v3.1) (1990);4.00
gtg2;Golden Tee Golf II (Trackball, V2.2) (1992);0.00
gtg2j;Golden Tee Golf II (Joystick, V1.0) (1991);0
gtg2t;Golden Tee Golf II (Trackball, V1.1) (1989);0
gtmr;1000 Miglia;9.42
gtmr2;Mille Miglia 2;8.96
gtmre;Great 1000 Miles Rally;9.41629291989
gtmrusa;Great 1000 Miles Rally;9.41629291989
guardian;Guardians of the 'Hood (1992);4.33
guiness;The Guiness (Japan) (1984);6.39024390244
gulfstr2;;
gulfstrm;Gulf Storm (set 1) (1991);0.00
gulfwar2;Gulf War II (1991);7.00
gumbo;Gumbo (1994);8.33
gunbird;Gunbird (World) (1994);6.86
gunbird2;Gunbird 2 (1998);8.54
gunbirdj;Gunbird (Japan) (1994);6.86486486487
gunbirdk;Gunbird (Korea) (1994);6.86486486487
gunbulet;;
gunbustr;Gunbuster (World) (1992);4.00
gundamex;Mobile Suit Gundam EX Revue (1994);0.00
gundeala;;
gundealr;Gun Dealer (1990);7.75
gundealt;;
gundhara;Gundhara (1995);7.01
gundl94;Gun Dealer '94 (1994);6.00
gunfight;Gun Fight (set 1) (1975);6.55
gunforc2;Gun Force II (US) (1994);8.50
gunforce;Gunforce - Battle Fire Engulfed Terror Island (World) (1991);8.54
gunforcj;;
gunforcu;;
gunfronj;;
gunfront;Gun & Frontier (World) (1990);6.00
gunhohki;Mahou Keibitai Gun Hohki (Japan) (1992);8
gunlock;Gunlock (Ver 2.3O 1994/01/20) (1993);8.48
gunnail;GunNail (28th May. 1992) (1993);6.20
gunsmoka;;
gunsmoke;Gun.Smoke (World) (1985);8.64
gunsmokj;;
gunsmoku;;
gururin;Gururin (1994);4.17
gussun;Gussun Oyoyo (Japan) (1993);5.5
gutangtn;Guttang Gottong (1982);7.66666666667
gutsn;Guts'n (Japan) (2000);7.80
guwange;Guwange (Japan, Master Ver. 99/06/24) (1999);8.41
guzzler;Guzzler (1983);4.60
gwar;Guerrilla War (US) (1987);7.50
gwara;Guerrilla War (Version 1) (1987);7.5
gwarb;Guerrilla War (Joystick hack bootleg) (1987);7.5
gwarj;Guevara (Japan) (1987);7.5
gwarrior;Galactic Warriors (1985);4.00
gwingj;;
gypsyjug;Gypsy Juggler (1978);4.33
gyrodine;Gyrodine (1984);6.50
gyruss;Gyruss (1983);4.24
gyrussce;Gyruss (Centuri) (1983);4.24347826087
hachamf;Hacha Mecha Fighter (19th Sep. 1991) (1991);5.77
hachoo;Hachoo! (1989);5.63
hal21;HAL21 (1985);9.27
hal21j;HAL21 (Japan) (1985);9.27272727274
halleycj;Halley's Comet (Japan, Older) (1986);6.08823529411
halleys;Halley's Comet (US) (1986);6.09
halleysc;Halley's Comet (Japan, Newer) (1986);6.08823529411
hanaawas;Hana Awase (1982);6.36
hanagumi;Hanagumi Taisen Columns - Sakura Wars (J 971007 V1.010) (1997);8.98
hanakanz;Hana Kanzashi (Japan) (1996);6.50
hanamai;Hana no Mai (Japan) (1988);0
hanamomo;Mahjong Hana no Momoko gumi (Japan 881201) (1988);0.00
hanaoji;Hana to Ojisan [BET] (Japan 911209) (1991);10.00
hanaroku;Hanaroku (1988);5.30
hangly;Hangly-Man (set 1) (1981);9.4480476167
hangly2;Hangly-Man (set 2) (1981);9.4480476167
hangly3;Hangly-Man (set 3) (1981);9.4480476167
hangon;Hang-On (Rev A) (1985);7.69
hangonjr;Hang-On Jr. (1985);7.00
harddrb5;;
harddrb6;;
harddrc1;;
harddrcb;;
harddrcg;;
harddrg4;;
harddriv;Hard Drivin' (cockpit, rev 7) (1988);8.22
harddrj6;;
harddrv1;;
harddrv2;;
harddrv3;;
harddrvb;;
harddrvc;;
harddrvg;;
harddrvj;;
harddunj;;
harddunk;Hard Dunk (World) (1994);7.75
hardhat;Hard Hat (1982);5.47
hardhea2;Hard Head 2 (v2.0) (1991);4.67
hardhead;Hard Head (1988);7.08
hardhedb;;
hardyard;Hard Yardage (v1.20) (1993);0.00
hardyd10;;
hasamu;Hasamu (Japan) (1991);6.75
hatena;Adventure Quiz 2 - Hatena? no Daibouken (Japan 900228) (1990);4.50
hatris;Hatris (US) (1990);7.74
hattrick;Hat Trick (1984);4.77
hayaosi1;Hayaoshi Quiz Ouza Ketteisen - The King Of Quiz (1993);0.00
hbarrel;Heavy Barrel (US) (1987);8.42
hbarrelw;Heavy Barrel (World) (1987);8.42372881355
hcastle;Haunted Castle (version M) (1988);5.97
hcastlej;Akuma-Jou Dracula (Japan version P) (1988);5.96774193548
hcastleo;Haunted Castle (version K) (1988);5.96774193548
hcastljo;Akuma-Jou Dracula (Japan version N) (1988);5.96774193548
hdrivaip;;
hdrivair;Hard Drivin's Airborne (prototype) (1993);4.67
headon;Head On (2 players) (1979);4.00
headon2;Head On 2 (1979);7.60
headonb;Head On (1 player) (1979);4
heartatk;Heart Attack (1983);4.00
heatbrl;Heated Barrel (World version 3) (1992);0.00
heatbrlo;Heated Barrel (World old version) (1992);0
heatbrlu;Heated Barrel (US) (1992);0
heberpop;Hebereke no Popoon (Japan) (1994);4.67
hedpanic;Head Panic (ver. 0117, 17/01/2000) (2000);7.60
heiankyo;Heiankyo Alien (1979);2.00
helifira;;
helifire;HeliFire (set 1) (1980);5.75
hellfir1;;
hellfire;Hellfire (2P set) (1989);8.50
herbiedk;Herbie at the Olympics (DK conversion) (1984);7.5
hero;Hero (1984);6.33
herodk;Hero in the Castle of Doom (DK conversion) (1984);6.33333333333
herodku;Hero in the Castle of Doom (DK conversion not encrypted) (1984);6.33333333333
hexa;Hexa (1969);6.00
hexion;Hexion (Japan ver JAB) (1992);8.88
hgkairak;Taisen Hot Gimmick Kairakuten (Japan) (1998);0.00
hharry;Hammerin' Harry (World) (1990);7.63
hharryu;Hammerin' Harry (US) (1990);7.63380281691
hidnctch;Hidden Catch (World) / Tul Lin Gu Lim Chat Ki '98 (Korea) (pcb ver 3.03) (1998);7.50
higemaru;Pirate Ship Higemaru (1984);5.33
hiimpact;High Impact Football (rev LA5 02/15/91) (1990);8.60
hippodrm;Hippodrome (US) (1989);6.49
hiryuken;Hokuha Syourin Hiryu no Ken (1985);5
hishouza;Hishou Zame (Japan) (1987);8.75
histryma;The History of Martial Arts (1969);4.76
hitice;Hit the Ice (US) (1990);5.93
hitme;Hit Me (set 1) (1976);0.00
hitnmis2;;
hitnmiss;Hit 'n Miss (version 3.0) (1987);3.00
hmcompm2;hiphopmania complete MIX 2 (ver UA-A) (2000);5
hmcompmx;hiphopmania complete MIX (ver UA-B) (1999);6.4
hnayayoi;Hana Yayoi (Japan) (1987);0.00
hnfubuki;Hana Fubuki [BET] (Japan) (1987);0
hnkochou;Hana Kochou (Japan, Bet) (1989);0.00
hnoridur;Hana Oriduru (Japan) (1989);0
hoccer;Hoccer (set 1) (1983);3.50
hoccer2;Hoccer (set 2) (1983);3.5
hogalley;Vs. Hogan's Alley (set HA4-1 E-1) (1985);3.25
holeland;Hole Land (1984);5.86
holo;Holosseum (US) (1992);6.95
homerun;Moero!! Pro Yakyuu Homerun Kyousou (1988);6.20
homo;Homo (1987);7.75
hook;Hook (World) (1992);7.33
hooku;Hook (US) (1992);7.33333333333
hopmappy;Hopping Mappy (1986);8.52
hopprobo;Hopper Robo (1983);7.67
horekid;Kid no Hore Hore Daisakusen (1987);7.83
horekidb;Kid no Hore Hore Daisakusen (bootleg) (1987);7.83333333333
horizon;Horizon (1985);6.60
horshoes;American Horseshoes (US) (1990);6.80
hotchase;Hot Chase (1988);7.00
hotdebut;Quiz de Idol! Hot Debut (Japan) (2000);7.29
hotdogst;Hotdog Storm (International) (1996);5.60
hotgmck;Taisen Hot Gimmick (Japan) (1997);5.43
hotgmck3;Taisen Hot Gimmick 3 Digital Surfing (Japan) (1999);10.00
hotpinbl;Hot Pinball (1995);7.75
hotrod;Hot Rod (World, 3 Players, Turbo set 1, Floppy Based) (1988);6.85
hotshock;Hot Shocker (1982);6.00
hotsmash;Vs. Hot Smash (1987);4.00
hourouki;Mahjong Hourouki Part 1 - Seisyun Hen (Japan) (1987);0.00
housemn2;House Mannequin Roppongi Live hen (Japan 870418) (1987);0.00
housemnq;House Mannequin (Japan 870217) (1987);0.00
hpolym84;Hyper Olympic '84 (1984);8.56
hpuncher;Hard Puncher (Japan) (1988);8.62759924384
hstenn10;;
hstennis;Hot Shots Tennis (V1.1) (1990);4.29
htchctch;Hatch Catch (1995);6.50
hthero;Hat Trick Hero (Japan) (1990);7.65161290322
hthero93;Hat Trick Hero '93 (Ver 1.0J 1993/02/28) (1993);7.13333333331
hthero95;Hat Trick Hero '95 (Ver 2.5J 1994/11/03) (1994);7.86363636363
hthro95u;;
hunchbak;Hunchback (set 1) (1983);5.00
hunchbkd;Hunchback (DK conversion) (1983);5
hunchbks;Hunchback (Scramble hardware) (1983);5
huncholy;Hunchback Olympic (1984);7.50
hustle;Hustle (1977);0.00
hustler;Video Hustler (1981);4.64
hustlerb;Video Hustler (bootleg) (1981);4.64285714286
hvoltage;High Voltage (1985);6.50
hvymetal;Heavy Metal (315-5135) (1985);6.50
hwchamp;Heavyweight Champ (1987);5.63
hwrace;High Way Race (1983);6.50
hydra;Hydra (1990);7.60
hydrap;Hydra (prototype 5/14/90) (1990);7.59999999998
hydrap2;Hydra (prototype 5/25/90) (1990);7.59999999998
hyhoo;Hayaoshi Taisen Quiz Hyhoo (Japan) (1987);1.00
hyhoo2;Hayaoshi Taisen Quiz Hyhoo 2 (Japan) (1987);9.50
hyouban;Mahjong Hyouban Musume [BET] (Japan) (1989);0
hyperpac;Hyper Pacman (1995);9.37
hyperpcb;;
hyperspt;Hyper Sports (1984);8.56
hyprdelj;;
hyprduel;Hyper Duel (Japan set 1) (1993);8.69
hypreac2;Mahjong Hyper Reaction 2 (Japan) (1997);7.00
hypreact;Mahjong Hyper Reaction (Japan) (1995);10.00
hyprolyb;;
hyprolym;Hyper Olympic (1983);8.97101449278
hypsptsp;Hyper Sports Special (Japan) (1988);6.63636363638
iceclimb;Vs. Ice Climber (set IC4-4 B-1) (1984);6.87
iceclmbj;;
iceclmrj;;
ichidant;;
ichidntb;;
ichidnte;;
idhimitu;Idol no Himitsu [BET] (Japan 890304) (1989);0.00
idolmj;Idol-Mahjong Housoukyoku (Japan) (1988);0.00
idsoccer;Indoor Soccer (set 1) (1985);0.00
iemoto;Iemoto (Japan 871020) (1987);0.00
iganinju;Iga Ninjyutsuden (Japan) (1988);3.8
igmo;IGMO (1984);3.00
ikari;Ikari Warriors (US JAMMA) (1986);8.33
